10000 INGIND35 50
62172 44 MAT01
62173 48 FIS01
62174 66 INF01
62175 80 INF01
62176 43 IINF04
62177 14 AGR03
62178 87 MED18
62179 31 IINF04
62180 92 INGIND35
62181 3 MAT01
62182 39 MED18
62183 61 FIS01
62184 17 FIS01
62185 29 INGIND35
62186 12 CHIM02
62187 53 IINF04
62188 58 IINF05
62189 79 INGIND35
62190 21 INF01
62191 55 MED18
62192 28 FIS01
62193 75 INF01
62194 53 INGIND35
62195 12 AGR03
62196 11 MED18
62197 61 INGIND35
62198 53 IINF04
62199 9 MAT01
62200 46 MED18
62201 35 INGIND35
62202 40 MED18
62203 98 INF01
62204 35 IINF05
62205 64 MED18
62206 75 INGIND35
62207 3 MAT01
62208 44 CHIM02
62209 51 AGR03
62210 80 CHIM02
62211 77 MED18
62212 74 INGIND35
62213 66 MAT01
62214 77 FIS01
62215 68 INF01
62216 54 MED18
62217 34 IINF05
62218 52 IINF04
62219 47 AGR03
62220 22 AGR03
62221 51 IINF05
62222 70 INGIND35
62223 48 AGR03
62224 83 BIO10
62225 74 BIO10
62226 3 FIS01
62227 54 INGIND35
62228 55 IINF05
62229 27 IINF05
62230 29 CHIM02
62231 42 IINF04
62232 46 MAT01
62233 52 MED18
62234 63 BIO10
62235 33 MED18
62236 58 FIS01
62237 49 MAT01
62238 54 INF01
62239 12 MED18
62240 3 IINF04
62241 24 MED18
62242 25 AGR03
62243 61 INGIND35
62244 98 IINF05
62245 46 MED18
62246 56 INF01
62247 73 MAT01
62248 28 CHIM02
62249 90 AGR03
62250 90 FIS01
62251 31 IINF05
62252 8 IINF04
62253 21 INGIND35
62254 2 MAT01
62255 25 IINF05
62256 85 INGIND35
62257 70 INF01
62258 45 FIS01
62259 35 INGIND35
62260 100 CHIM02
62261 25 MAT01
62262 61 BIO10
62263 29 AGR03
62264 32 INF01
62265 54 AGR03
62266 88 FIS01
62267 22 IINF04
62268 99 MED18
62269 66 CHIM02
62270 1 AGR03
62271 45 CHIM02
62272 20 MED18
62273 21 IINF04
62274 25 IINF04
62275 32 INGIND35
62276 75 BIO10
62277 29 FIS01
62278 4 BIO10
62279 95 AGR03
62280 55 IINF04
62281 34 AGR03
62282 70 MAT01
62283 17 AGR03
62284 95 INF01
62285 65 BIO10
62286 88 BIO10
62287 54 IINF04
62288 98 MED18
62289 93 MED18
62290 30 BIO10
62291 12 CHIM02
62292 71 AGR03
62293 64 MED18
62294 11 IINF05
62295 51 INF01
62296 79 CHIM02
62297 62 INF01
62298 33 MED18
62299 42 IINF05
62300 26 BIO10
62301 44 FIS01
62302 34 BIO10
62303 39 INF01
62304 51 INF01
62305 70 MAT01
62306 73 AGR03
62307 28 INF01
62308 88 IINF04
62309 11 FIS01
62310 87 FIS01
62311 5 INF01
62312 38 CHIM02
62313 52 IINF04
62314 56 INF01
62315 65 IINF05
62316 50 IINF04
62317 67 FIS01
62318 56 IINF04
62319 4 INF01
62320 42 FIS01
62321 76 MED18
62322 1 INGIND35
62323 84 CHIM02
62324 84 FIS01
62325 82 INGIND35
62326 39 MAT01
62327 29 FIS01
62328 25 CHIM02
62329 55 AGR03
62330 89 IINF04
62331 67 MAT01
62332 48 MED18
62333 11 INF01
62334 68 IINF04
62335 50 AGR03
62336 5 INF01
62337 44 INF01
62338 94 MED18
62339 79 INGIND35
62340 24 INF01
62341 52 BIO10
62342 28 MAT01
62343 2 MED18
62344 70 INF01
62345 73 IINF04
62346 46 INF01
62347 72 IINF05
62348 39 AGR03
62349 31 CHIM02
62350 88 FIS01
62351 50 IINF05
62352 54 IINF05
62353 95 INF01
62354 75 MED18
62355 32 BIO10
62356 72 IINF04
62357 100 INGIND35
62358 9 CHIM02
62359 94 AGR03
62360 88 IINF05
62361 9 BIO10
62362 57 FIS01
62363 40 INGIND35
62364 11 BIO10
62365 25 MAT01
62366 89 BIO10
62367 20 IINF05
62368 67 IINF04
62369 86 MED18
62370 1 INF01
62371 55 CHIM02
62372 51 IINF04
62373 17 AGR03
62374 81 INGIND35
62375 63 AGR03
62376 40 INGIND35
62377 87 CHIM02
62378 95 MAT01
62379 43 IINF04
62380 77 BIO10
62381 39 FIS01
62382 88 INF01
62383 37 FIS01
62384 63 FIS01
62385 23 IINF04
62386 20 MED18
62387 38 AGR03
62388 28 IINF05
62389 25 MAT01
