9949 INF01 4
78079 26 MED18
78080 68 IINF04
78081 71 CHIM02
78082 32 AGR03
78083 98 CHIM02
78084 71 INGIND35
78085 76 MAT01
78086 98 MAT01
78087 34 MAT01
78088 89 AGR03
78089 92 IINF05
78090 57 MED18
78091 77 MAT01
78092 37 BIO10
78093 18 INF01
78094 25 CHIM02
78095 2 MAT01
78096 37 MED18
78097 32 IINF05
78098 64 INF01
78099 7 INF01
78100 55 IINF04
78101 8 INGIND35
78102 53 INGIND35
78103 42 AGR03
78104 56 IINF05
78105 51 CHIM02
78106 51 IINF05
78107 29 CHIM02
78108 80 MAT01
78109 51 AGR03
78110 47 INGIND35
78111 93 IINF05
78112 52 INF01
78113 10 AGR03
78114 59 FIS01
78115 56 AGR03
78116 46 MAT01
78117 50 AGR03
78118 77 MED18
78119 69 CHIM02
78120 92 FIS01
78121 88 CHIM02
78122 29 INF01
78123 78 FIS01
78124 32 MAT01
78125 9 MAT01
78126 79 IINF04
78127 55 IINF04
78128 70 CHIM02
78129 9 MAT01
78130 51 INF01
78131 13 FIS01
78132 47 CHIM02
78133 1 BIO10
78134 23 CHIM02
78135 65 INGIND35
78136 64 BIO10
78137 73 IINF05
78138 39 INGIND35
78139 40 MAT01
78140 94 FIS01
78141 37 FIS01
78142 26 FIS01
78143 18 CHIM02
78144 50 MAT01
78145 92 FIS01
78146 51 MAT01
78147 64 FIS01
78148 77 CHIM02
78149 7 MAT01
78150 26 INF01
78151 34 MED18
78152 35 MAT01
78153 89 BIO10
78154 63 MED18
78155 65 IINF04
78156 46 AGR03
78157 86 MED18
78158 86 AGR03
78159 66 INF01
78160 40 FIS01
78161 6 AGR03
78162 77 AGR03
78163 88 FIS01
78164 92 IINF04
78165 24 IINF05
78166 32 IINF05
78167 55 INGIND35
78168 100 IINF04
78169 88 IINF04
78170 6 INF01
78171 38 CHIM02
78172 36 AGR03
78173 34 IINF04
78174 61 FIS01
78175 41 AGR03
78176 75 CHIM02
78177 98 CHIM02
78178 71 AGR03
78179 66 CHIM02
78180 53 INGIND35
78181 46 IINF05
78182 53 MAT01
78183 8 INGIND35
78184 21 MED18
78185 77 MED18
78186 100 MAT01
78187 33 MAT01
78188 10 IINF05
78189 11 INF01
78190 51 CHIM02
78191 57 IINF04
78192 49 BIO10
78193 51 INGIND35
78194 85 BIO10
78195 34 BIO10
78196 14 INGIND35
78197 91 MAT01
78198 12 FIS01
78199 88 INGIND35
78200 90 FIS01
78201 19 IINF04
78202 57 IINF05
78203 76 AGR03
78204 89 CHIM02
78205 9 AGR03
78206 40 CHIM02
78207 26 CHIM02
78208 66 AGR03
78209 20 INGIND35
78210 55 AGR03
78211 18 INGIND35
78212 56 CHIM02
78213 61 AGR03
78214 13 FIS01
78215 41 FIS01
78216 26 FIS01
78217 42 INGIND35
78218 33 CHIM02
78219 94 INGIND35
78220 23 AGR03
78221 59 CHIM02
78222 33 IINF04
78223 15 INGIND35
78224 87 INF01
78225 50 MED18
78226 75 BIO10
78227 29 INGIND35
78228 2 MAT01
78229 7 MED18
78230 85 INGIND35
78231 48 INF01
78232 68 BIO10
78233 55 INGIND35
78234 25 MAT01
78235 55 IINF04
78236 60 MAT01
78237 34 CHIM02
78238 14 IINF05
78239 50 FIS01
78240 48 INGIND35
78241 78 IINF05
78242 67 IINF04
78243 91 MAT01
78244 33 BIO10
